id,o,c,e,a,n
315126921,0.435,0.405,0.518,0.648,0.543
315142011,0.232,0.567,0.297,0.540,0.530
17062358,0.454,0.426,0.336,0.328,0.610
315432213,0.349,0.319,0.439,0.569,0.588
315452044,0.247,0.537,0.437,0.598,0.267
315485742,0.237,0.201,0.464,0.681,0.604
315486725,0.304,0.487,0.474,0.602,0.133
315490964,0.552,0.638,0.422,0.675,0.281
315518939,0.335,0.428,0.400,0.592,0.603
315536846,0.466,0.720,0.569,0.575,0.777
315538623,0.464,0.493,0.420,0.474,0.577
315540004,0.688,0.203,0.520,0.490,0.536
315546494,0.635,0.626,0.569,0.590,0.417
315572612,0.480,0.371,0.523,0.644,0.577
315591599,0.509,0.346,0.549,0.480,0.753
315615962,0.456,0.203,0.256,0.471,0.807
315671234,0.282,0.388,0.447,0.480,0.473
315717480,0.573,0.504,0.417,0.608,0.554
315770095,0.733,0.802,0.733,0.629,0.640
315833613,0.657,0.359,0.513,0.496,0.649
26526269,0.518,0.672,0.459,0.536,0.565
19294469,0.347,0.514,0.518,0.598,0.367
44442585,0.456,0.638,0.395,0.438,0.473
315849990,0.254,0.502,0.527,0.585,0.515
315868674,0.566,0.422,0.378,0.592,0.571
315927670,0.559,0.325,0.518,0.563,0.526
315955214,0.440,0.483,0.628,0.627,0.252
14243478,0.306,0.560,0.471,0.795,0.389
136020626,0.571,0.516,0.336,0.505,0.430
136380084,0.568,0.859,0.586,0.656,0.510
136392274,0.800,0.764,0.523,0.766,0.281
136422770,0.807,0.773,0.488,0.534,0.560
315983143,0.652,0.520,0.545,0.563,0.478
316006713,0.404,0.468,0.437,0.467,0.510
316019707,0.316,0.386,0.635,0.540,0.547
316097169,0.199,0.272,0.314,0.422,0.428
316111372,0.552,0.592,0.574,0.662,0.692
316145848,0.497,0.243,0.407,0.675,0.710
316155198,0.518,0.306,0.407,0.527,0.423
316170404,0.616,0.621,0.505,0.673,0.276
316239265,0.564,0.314,0.449,0.608,0.588
14324319,0.700,0.449,0.476,0.540,0.517
14325471,0.506,0.579,0.388,0.637,0.497
316291240,0.542,0.401,0.513,0.577,0.630
316320441,0.449,0.619,0.586,0.637,0.471
316327930,0.478,0.483,0.234,0.542,0.497
316329134,0.549,0.451,0.518,0.596,0.436
316407777,0.461,0.487,0.439,0.471,0.562
316513422,0.390,0.462,0.395,0.525,0.541
323939337,0.588,0.384,0.486,0.610,0.473
324178765,0.435,0.571,0.714,0.639,0.445
324201646,0.518,0.483,0.403,0.498,0.744
324213818,0.402,0.333,0.501,0.716,0.692
324338990,0.466,0.279,0.432,0.488,0.562
324351751,0.213,0.447,0.554,0.720,0.400
324432404,0.623,0.413,0.476,0.646,0.558
210731960,0.454,0.403,0.530,0.482,0.588
18144581,0.316,0.628,0.525,0.594,0.289
324448990,0.394,0.567,0.755,0.581,0.397
324479769,0.502,0.396,0.310,0.511,0.694
324531422,0.444,0.422,0.677,0.465,0.697
324544865,0.309,0.348,0.322,0.565,0.682
18159198,0.251,0.512,0.425,0.542,0.449
324576382,0.344,0.563,0.662,0.594,0.385
324583691,0.313,0.491,0.302,0.679,0.500
324584444,0.592,0.621,0.452,0.633,0.391
324585464,0.449,0.481,0.420,0.474,0.560
324608449,0.590,0.497,0.630,0.573,0.558
324649672,0.320,0.405,0.290,0.459,0.645
324654812,0.604,0.544,0.740,0.600,0.424
324654888,0.518,0.306,0.505,0.494,0.573
324655209,0.444,0.340,0.319,0.459,0.488
66971243,0.456,0.506,0.461,0.523,0.512
24919972,0.781,0.636,0.562,0.540,0.714
136755740,0.390,0.529,0.483,0.525,0.534
137502234,0.762,0.447,0.527,0.548,0.560
137506232,0.399,0.565,0.660,0.658,0.222
137508423,0.418,0.504,0.647,0.673,0.239
324663507,0.673,0.594,0.449,0.679,0.499
324684121,0.633,0.316,0.493,0.471,0.597
324688810,0.378,0.462,0.520,0.544,0.437
324730926,0.137,0.451,0.275,0.534,0.493
324891222,0.526,0.260,0.493,0.629,0.513
324930502,0.464,0.527,0.332,0.581,0.471
324986860,0.373,0.638,0.598,0.523,0.328
324993808,0.576,0.514,0.314,0.525,0.786
325000226,0.602,0.836,0.442,0.743,0.343
325054079,0.499,0.579,0.474,0.561,0.662
325059261,0.483,0.481,0.452,0.484,0.519
325085808,0.225,0.266,0.378,0.612,0.630
325092901,0.638,0.685,0.491,0.567,0.417
325101411,0.623,0.510,0.476,0.440,0.515
325106566,0.583,0.552,0.545,0.424,0.549
325113355,0.397,0.371,0.283,0.515,0.473
325116715,0.275,0.310,0.591,0.554,0.595
325158917,0.368,0.518,0.474,0.428,0.493
325169943,0.576,0.283,0.407,0.559,0.458
31585921,0.647,0.487,0.505,0.677,0.571
32357759,0.740,0.603,0.540,0.569,0.374
325178666,0.719,0.651,0.405,0.641,0.430
325194107,0.793,0.474,0.395,0.559,0.482
325196338,0.802,0.750,0.527,0.600,0.371
325203020,0.466,0.316,0.341,0.513,0.458
325215620,0.435,0.491,0.439,0.455,0.567
325236758,0.413,0.371,0.613,0.214,0.580
325260518,0.764,0.529,0.442,0.606,0.523
325265546,0.566,0.495,0.400,0.567,0.307
325293657,0.547,0.529,0.767,0.509,0.380
30226826,0.268,0.516,0.363,0.556,0.565
325403526,0.766,0.262,0.574,0.498,0.582
330683316,0.604,0.617,0.728,0.577,0.419
330924104,0.468,0.367,0.594,0.656,0.491
331053900,0.533,0.724,0.456,0.724,0.398
337374855,0.425,0.470,0.439,0.455,0.532
337405519,0.661,0.453,0.630,0.565,0.608
337414197,0.392,0.409,0.464,0.488,0.508
337761217,0.573,0.401,0.452,0.430,0.629
356614726,0.495,0.472,0.405,0.527,0.560
356640381,0.523,0.348,0.405,0.610,0.645
359711306,0.430,0.321,0.498,0.614,0.538
359714186,0.416,0.384,0.417,0.670,0.632
359757400,0.595,0.502,0.549,0.716,0.616
359791673,0.354,0.390,0.351,0.778,0.565
360833313,0.363,0.621,0.378,0.654,0.402
360838772,0.573,0.615,0.449,0.596,0.439
360949439,0.406,0.518,0.532,0.801,0.172
360974781,0.194,0.365,0.429,0.546,0.580
360983506,0.299,0.310,0.452,0.339,0.716
362929869,0.685,0.762,0.633,0.720,0.278
362959360,0.545,0.697,0.613,0.525,0.196
362962333,0.778,0.680,0.542,0.681,0.408
362991049,0.614,0.560,0.608,0.658,0.397
363114113,0.413,0.666,0.576,0.592,0.281
290016852,0.380,0.462,0.425,0.500,0.475
363148423,0.661,0.388,0.464,0.488,0.601
363172778,0.564,0.659,0.471,0.573,0.493
363221040,0.597,0.321,0.589,0.675,0.712
363236099,0.449,0.502,0.371,0.577,0.463
363238963,0.309,0.453,0.447,0.530,0.302
363249171,0.301,0.304,0.613,0.722,0.788
363268882,0.621,0.493,0.432,0.706,0.595
363319244,0.228,0.441,0.483,0.351,0.751
363403954,0.647,0.600,0.684,0.619,0.595
363421717,0.444,0.367,0.738,0.413,0.350
44483406,0.235,0.682,0.434,0.714,0.361
45241945,0.402,0.407,0.351,0.463,0.476
363426409,0.700,0.464,0.496,0.552,0.489
363489348,0.464,0.474,0.603,0.660,0.545
363521056,0.459,0.316,0.403,0.411,0.740
363565582,0.588,0.489,0.498,0.492,0.643
363575143,0.208,0.434,0.307,0.637,0.513
363584954,0.545,0.319,0.530,0.471,0.478
363619747,0.363,0.598,0.403,0.654,0.668
16220555,0.545,0.523,0.388,0.492,0.463
363665353,0.282,0.218,0.425,0.521,0.616
363732476,0.323,0.398,0.405,0.592,0.714
363737704,0.402,0.277,0.557,0.664,0.562
363800712,0.452,0.491,0.415,0.498,0.539
363809948,0.409,0.489,0.324,0.633,0.565
363827934,0.096,0.537,0.295,0.627,0.307
22066555,0.089,0.394,0.248,0.585,0.319
33645850,0.509,0.642,0.466,0.445,0.565
363830568,0.359,0.499,0.628,0.621,0.224
363922538,0.366,0.306,0.525,0.556,0.493
363925204,0.328,0.535,0.405,0.474,0.530
14124656,0.456,0.363,0.358,0.627,0.660
132831866,0.547,0.430,0.327,0.621,0.434
143960983,0.373,0.514,0.501,0.445,0.580
67378554,0.366,0.682,0.545,0.583,0.326
150825553,0.497,0.680,0.513,0.629,0.547
150972646,0.464,0.491,0.422,0.480,0.575
151128500,0.685,0.619,0.547,0.556,0.562
364076609,0.454,0.340,0.327,0.530,0.733
364088381,0.332,0.470,0.530,0.714,0.536
364215899,0.590,0.274,0.452,0.455,0.508
364235875,0.309,0.192,0.415,0.492,0.588
243801417,0.676,0.703,0.611,0.575,0.506
11342502,0.337,0.586,0.258,0.552,0.400
14176588,0.659,0.607,0.542,0.677,0.280
92769735,0.156,0.485,0.662,0.718,0.242
92771309,0.502,0.619,0.429,0.617,0.397
92818446,0.461,0.485,0.513,0.552,0.322
92826933,0.447,0.485,0.434,0.471,0.575
364290698,0.647,0.613,0.625,0.633,0.640
364344825,0.533,0.443,0.527,0.416,0.617
364401844,0.287,0.394,0.403,0.422,0.502
364463264,0.518,0.781,0.638,0.662,0.614
382365644,0.409,0.478,0.422,0.484,0.523
396673351,0.480,0.560,0.557,0.569,0.469
19251458,0.311,0.380,0.513,0.503,0.356
92837266,0.344,0.462,0.368,0.646,0.398
92841362,0.478,0.466,0.483,0.534,0.437
92842008,0.552,0.581,0.540,0.498,0.465
92851632,0.273,0.464,0.346,0.774,0.270
310087940,0.752,0.485,0.572,0.527,0.551
310195638,0.540,0.527,0.677,0.650,0.406
311775629,0.497,0.592,0.540,0.668,0.666
311776211,0.695,0.588,0.591,0.689,0.482
133066018,0.580,0.462,0.498,0.604,0.319
219419701,0.542,0.283,0.368,0.316,0.640
311816359,0.430,0.287,0.398,0.581,0.552
311823731,0.485,0.619,0.532,0.617,0.352
354847710,0.521,0.693,0.466,0.633,0.298
354991648,0.325,0.560,0.476,0.554,0.556
369906835,0.576,0.489,0.390,0.552,0.647
385587514,0.454,0.466,0.434,0.471,0.525
386981967,0.762,0.594,0.496,0.588,0.402
35921559,0.607,0.752,0.623,0.515,0.757
386994844,0.223,0.560,0.581,0.511,0.447
109983417,0.387,0.279,0.613,0.556,0.322
109985871,0.447,0.478,0.496,0.596,0.662
133325730,0.683,0.613,0.586,0.675,0.313
19276406,0.638,0.354,0.454,0.675,0.410
44292278,0.366,0.478,0.434,0.521,0.354
110000195,0.518,0.295,0.373,0.691,0.630
110007196,0.518,0.432,0.466,0.536,0.623
110009988,0.483,0.590,0.454,0.660,0.361
71523292,0.540,0.478,0.493,0.687,0.677
137536523,0.299,0.523,0.439,0.540,0.591
110011203,0.540,0.314,0.449,0.677,0.744
222302749,0.602,0.512,0.383,0.530,0.538
110022225,0.402,0.518,0.540,0.552,0.384
34507480,0.580,0.611,0.714,0.575,0.552
46888613,0.769,0.445,0.498,0.449,0.640
15454228,0.626,0.308,0.444,0.532,0.473
33481575,0.614,0.262,0.439,0.422,0.636
33484414,0.328,0.422,0.361,0.540,0.441
33485920,0.561,0.695,0.537,0.614,0.423
33506176,0.592,0.527,0.633,0.507,0.385
33486917,0.523,0.310,0.496,0.503,0.578
85687328,0.418,0.464,0.432,0.467,0.528
33488260,0.287,0.539,0.525,0.625,0.471
33491215,0.502,0.352,0.797,0.391,0.762
33500958,0.714,0.462,0.620,0.639,0.476
16827173,0.323,0.502,0.422,0.513,0.565
153996235,0.285,0.447,0.557,0.660,0.580
189017711,0.351,0.520,0.444,0.592,0.361
136615027,0.413,0.464,0.442,0.467,0.513
92852170,0.533,0.459,0.452,0.542,0.569
74499126,0.418,0.474,0.437,0.467,0.512
142495880,0.344,0.495,0.400,0.457,0.538
92856291,0.456,0.459,0.503,0.594,0.259
92868366,0.480,0.542,0.456,0.714,0.712
35951614,0.378,0.512,0.596,0.548,0.500
143661263,0.692,0.750,0.589,0.668,0.434
143680246,0.626,0.483,0.464,0.627,0.597
143694663,0.282,0.323,0.469,0.706,0.551
110068189,0.351,0.495,0.594,0.484,0.534
110075039,0.506,0.380,0.305,0.559,0.497
110117428,0.533,0.382,0.620,0.490,0.571
30285455,0.332,0.426,0.466,0.654,0.259
166358938,0.435,0.476,0.429,0.469,0.525
110121308,0.456,0.190,0.165,0.542,0.686
110123554,0.459,0.567,0.425,0.652,0.298
110146442,0.437,0.468,0.434,0.461,0.530
110208531,0.418,0.691,0.493,0.699,0.512
110244243,0.545,0.746,0.557,0.646,0.324
110244431,0.261,0.708,0.643,0.662,0.480
110257746,0.416,0.472,0.425,0.469,0.521
31023900,0.275,0.581,0.559,0.532,0.621
222312024,0.588,0.598,0.523,0.670,0.406
130287690,0.428,0.485,0.432,0.482,0.517
151711230,0.447,0.291,0.559,0.515,0.465
160620624,0.447,0.499,0.429,0.486,0.547
186155858,0.475,0.598,0.625,0.666,0.361
86135810,0.349,0.504,0.537,0.544,0.309
142614009,0.459,0.470,0.366,0.577,0.398
794069,0.590,0.527,0.439,0.459,0.423
198743185,0.368,0.468,0.336,0.604,0.499
198828820,0.783,0.443,0.576,0.631,0.346
198876913,0.611,0.321,0.478,0.579,0.595
198913147,0.535,0.710,0.586,0.728,0.365
110260678,0.776,0.361,0.523,0.679,0.426
110272768,0.444,0.645,0.349,0.633,0.521
110308535,0.182,0.506,0.469,0.805,0.413
16077548,0.251,0.306,0.429,0.602,0.359
261429036,0.444,0.459,0.420,0.471,0.530
794808,0.256,0.563,0.403,0.511,0.499
795244,0.506,0.394,0.488,0.579,0.434
110315478,0.385,0.430,0.447,0.629,0.590
110328050,0.404,0.415,0.344,0.625,0.671
110331040,0.690,0.649,0.520,0.569,0.551
110333243,0.385,0.642,0.572,0.658,0.658
110347890,0.442,0.451,0.557,0.445,0.554
110362280,0.576,0.567,0.229,0.619,0.462
110375552,0.268,0.581,0.758,0.600,0.246
110377642,0.673,0.659,0.535,0.563,0.465
26315508,0.280,0.682,0.261,0.498,0.580
14608670,0.540,0.499,0.341,0.513,0.467
29310709,0.402,0.409,0.452,0.664,0.489
29316080,0.652,0.470,0.310,0.326,0.484
78705681,0.490,0.516,0.454,0.590,0.471
36964520,0.754,0.476,0.483,0.563,0.421
36981576,0.557,0.476,0.454,0.590,0.343
110415837,0.344,0.340,0.327,0.554,0.363
14611017,0.497,0.386,0.464,0.453,0.627
46581112,0.351,0.445,0.376,0.627,0.430
37992687,0.638,0.468,0.444,0.519,0.463
38072117,0.442,0.478,0.442,0.467,0.506
38077338,0.533,0.695,0.574,0.691,0.285
38078047,0.576,0.531,0.358,0.646,0.443
162424619,0.442,0.468,0.439,0.455,0.536
16530279,0.316,0.274,0.332,0.503,0.610
14615324,0.673,0.481,0.557,0.486,0.469
14615462,0.793,0.567,0.415,0.585,0.380
14615871,0.344,0.649,0.616,0.666,0.196
38079885,0.530,0.645,0.268,0.648,0.495
38081234,0.402,0.510,0.447,0.525,0.627
38094287,0.359,0.512,0.611,0.554,0.595
264045662,0.707,0.527,0.503,0.507,0.710
59840207,0.368,0.472,0.508,0.488,0.486
38097767,0.242,0.523,0.662,0.619,0.369
38108292,0.554,0.422,0.437,0.677,0.677
38109868,0.554,0.830,0.456,0.840,0.294
38113841,0.559,0.657,0.691,0.648,0.229
38245673,0.473,0.237,0.459,0.525,0.703
38259087,0.514,0.872,0.655,0.712,0.449
38271422,0.475,0.567,0.324,0.627,0.400
38272050,0.483,0.436,0.400,0.583,0.454
38272466,0.349,0.712,0.532,0.735,0.428
38272894,0.576,0.338,0.469,0.648,0.528
38278426,0.607,0.483,0.525,0.598,0.367
20942815,0.459,0.767,0.611,0.801,0.330
217588427,0.430,0.468,0.444,0.455,0.526
71553401,0.449,0.514,0.447,0.648,0.402
110431037,0.318,0.283,0.481,0.397,0.597
38292553,0.564,0.346,0.287,0.575,0.495
38292798,0.890,0.825,0.694,0.629,0.768
38293759,0.514,0.651,0.515,0.600,0.426
38303040,0.363,0.584,0.368,0.720,0.320
38307016,0.530,0.228,0.498,0.625,0.417
38312469,0.416,0.481,0.461,0.488,0.508
152256178,0.425,0.470,0.429,0.480,0.508
16543527,0.421,0.491,0.432,0.461,0.560
38313584,0.509,0.529,0.412,0.353,0.508
38313766,0.516,0.809,0.706,0.793,0.099
38316003,0.623,0.518,0.503,0.496,0.536
34999930,0.447,0.466,0.422,0.467,0.530
24391888,0.502,0.510,0.425,0.621,0.707
38318973,0.504,0.596,0.633,0.656,0.608
38331300,0.759,0.748,0.501,0.498,0.649
38332255,0.683,0.878,0.608,0.689,0.484
38332498,0.621,0.729,0.728,0.554,0.441
39849601,0.447,0.422,0.327,0.575,0.645
38337279,0.299,0.287,0.452,0.391,0.482
38338861,0.459,0.342,0.478,0.233,0.508
39170683,0.781,0.609,0.437,0.457,0.436
39211986,0.595,0.300,0.456,0.461,0.543
38339409,0.509,0.180,0.432,0.559,0.543
38341025,0.297,0.497,0.493,0.600,0.458
35681576,0.504,0.369,0.483,0.658,0.564
38342415,0.456,0.600,0.643,0.552,0.417
38343420,0.568,0.792,0.584,0.681,0.443
14362241,0.299,0.537,0.645,0.556,0.365
38346612,0.337,0.510,0.501,0.596,0.445
38347814,0.356,0.542,0.464,0.685,0.443
38349184,0.320,0.628,0.601,0.577,0.254
38358194,0.318,0.516,0.442,0.629,0.404
38360490,0.776,0.628,0.611,0.480,0.395
38361482,0.449,0.377,0.295,0.395,0.389
38364706,0.330,0.367,0.493,0.631,0.619
38366272,0.402,0.291,0.456,0.337,0.471
38367466,0.468,0.287,0.459,0.623,0.675
38371176,0.642,0.342,0.569,0.697,0.632
38389325,0.623,0.367,0.486,0.457,0.575
38394030,0.406,0.544,0.532,0.521,0.616
38394871,0.425,0.539,0.461,0.542,0.534
80103412,0.397,0.495,0.444,0.461,0.517
38395010,0.542,0.237,0.471,0.459,0.521
110445334,0.709,0.466,0.557,0.316,0.597
38396360,0.354,0.445,0.292,0.521,0.456
38399987,0.404,0.680,0.667,0.579,0.604
13040,0.452,0.563,0.662,0.687,0.155
13046,0.514,0.424,0.527,0.393,0.536
13117,0.671,0.489,0.354,0.550,0.627
34673078,0.475,0.781,0.716,0.652,0.534
13479,0.645,0.554,0.532,0.598,0.343
17073,0.521,0.502,0.535,0.662,0.332
17673,0.545,0.268,0.547,0.565,0.562
81699670,0.340,0.659,0.638,0.635,0.408
10636112,0.430,0.491,0.425,0.474,0.545
10638782,0.478,0.632,0.667,0.577,0.246
110453501,0.247,0.481,0.718,0.596,0.287
191956971,0.664,0.565,0.483,0.565,0.406
191968042,0.561,0.613,0.513,0.519,0.577
160245898,0.688,0.807,0.474,0.664,0.437
11253262,0.480,0.651,0.594,0.573,0.231
11254702,0.309,0.483,0.456,0.633,0.441
11268812,0.456,0.481,0.420,0.480,0.577
11272122,0.557,0.724,0.633,0.633,0.534
14181876,0.404,0.483,0.559,0.685,0.450
11274452,0.404,0.760,0.508,0.726,0.378
14011772,0.344,0.508,0.770,0.662,0.246
160256360,0.340,0.384,0.591,0.625,0.337
215395577,0.368,0.537,0.520,0.577,0.428
215403894,0.607,0.260,0.474,0.575,0.545
14012072,0.452,0.392,0.523,0.175,0.601
14020902,0.526,0.542,0.444,0.588,0.372
14021902,0.425,0.518,0.420,0.482,0.504
14022672,0.628,0.485,0.564,0.633,0.662
80703,0.616,0.470,0.420,0.585,0.339
14022822,0.487,0.542,0.493,0.724,0.625
14025642,0.537,0.481,0.417,0.554,0.573
14030692,0.359,0.556,0.530,0.559,0.499
14038862,0.516,0.499,0.412,0.494,0.378
14040522,0.597,0.407,0.503,0.521,0.319
14043142,0.714,0.367,0.503,0.442,0.538
17581513,0.833,0.497,0.699,0.534,0.456
25535699,0.597,0.520,0.620,0.552,0.395
92899083,0.418,0.451,0.740,0.384,0.491
92905910,0.318,0.371,0.349,0.418,0.582
92917102,0.552,0.485,0.572,0.585,0.582
92931185,0.473,0.619,0.373,0.606,0.337
14045302,0.440,0.268,0.388,0.627,0.614
14046322,0.745,0.573,0.559,0.604,0.488
14046943,0.640,0.685,0.667,0.563,0.363
14047098,0.337,0.344,0.635,0.474,0.339
14047459,0.466,0.478,0.486,0.461,0.528
14050235,0.480,0.424,0.652,0.621,0.625
14050270,0.516,0.788,0.669,0.733,0.467
14050306,0.475,0.537,0.469,0.548,0.705
14050619,0.366,0.586,0.687,0.710,0.233
14051047,0.757,0.447,0.576,0.521,0.534
14051082,0.573,0.417,0.576,0.548,0.502
14051156,0.645,0.649,0.376,0.629,0.488
14051274,0.497,0.243,0.520,0.614,0.528
15463610,0.366,0.455,0.329,0.536,0.534
15463671,0.239,0.403,0.366,0.360,0.577
15465147,0.363,0.464,0.398,0.567,0.306
16831627,0.392,0.552,0.439,0.509,0.408
25740519,0.597,0.584,0.530,0.604,0.395
37982492,0.425,0.430,0.354,0.505,0.480
37986651,0.373,0.615,0.537,0.588,0.302
38014541,0.325,0.634,0.425,0.648,0.293
38026874,0.344,0.609,0.513,0.536,0.317
14051466,0.628,0.764,0.503,0.641,0.309
14052258,0.554,0.253,0.483,0.534,0.491
42692848,0.399,0.819,0.513,0.706,0.454
30917386,0.638,0.556,0.567,0.536,0.714
31104840,0.695,0.420,0.572,0.660,0.469
15484063,0.452,0.796,0.456,0.733,0.393
16832468,0.342,0.386,0.493,0.735,0.491
38044777,0.759,0.729,0.606,0.614,0.371
38048560,0.478,0.811,0.518,0.811,0.320
38062242,0.430,0.396,0.344,0.314,0.417
43001357,0.361,0.316,0.407,0.753,0.647
14052744,0.735,0.443,0.442,0.590,0.445
14052989,0.471,0.663,0.567,0.579,0.294
23547436,0.602,0.712,0.464,0.532,0.593
14053254,0.731,0.432,0.620,0.691,0.519
14054507,0.630,0.417,0.434,0.633,0.391
14055014,0.709,0.771,0.493,0.646,0.389
14056433,0.650,0.367,0.452,0.646,0.571
14056632,0.413,0.434,0.349,0.554,0.426
14056732,0.542,0.499,0.300,0.459,0.434
14056916,0.144,0.497,0.366,0.753,0.450
14056917,0.473,0.384,0.520,0.534,0.603
14057933,0.142,0.495,0.371,0.513,0.434
14058397,0.485,0.224,0.383,0.639,0.526
14058661,0.685,0.354,0.461,0.691,0.387
14058735,0.700,0.430,0.466,0.577,0.575
14058831,0.394,0.373,0.569,0.604,0.705
16089734,0.456,0.483,0.420,0.474,0.528
16092470,0.800,0.851,0.650,0.687,0.541
185487499,0.516,0.672,0.623,0.515,0.467
185498905,0.619,0.579,0.567,0.614,0.473
185504488,0.616,0.474,0.412,0.714,0.604
185507670,0.607,0.624,0.682,0.656,0.220
14059392,0.485,0.335,0.344,0.670,0.738
14059411,0.661,0.356,0.552,0.631,0.604
14059864,0.526,0.367,0.239,0.631,0.562
14060308,0.650,0.453,0.525,0.633,0.571
14060667,0.430,0.312,0.361,0.631,0.400
19208479,0.456,0.642,0.442,0.585,0.276
14060856,0.402,0.506,0.425,0.500,0.560
14061092,0.497,0.512,0.481,0.627,0.372
292174336,0.375,0.218,0.136,0.594,0.497
14061240,0.292,0.272,0.310,0.447,0.475
14061261,0.483,0.718,0.476,0.697,0.671
11334,0.690,0.594,0.662,0.660,0.343
11677,0.504,0.367,0.466,0.546,0.584
11682,0.721,0.571,0.425,0.619,0.410
11752,0.568,0.422,0.412,0.424,0.493
11866,0.628,0.481,0.420,0.540,0.539
18622869,0.261,0.485,0.354,0.241,0.558
11900,0.573,0.569,0.564,0.677,0.345
12158,0.576,0.487,0.358,0.641,0.578
12196,0.580,0.516,0.532,0.573,0.469
12249,0.449,0.394,0.390,0.471,0.584
12530,0.418,0.539,0.349,0.617,0.489
78413,0.773,0.466,0.606,0.704,0.528
78453,0.561,0.674,0.349,0.546,0.642
82243,0.635,0.506,0.398,0.608,0.495
82533,0.709,0.773,0.515,0.706,0.283
105223,0.683,0.462,0.505,0.619,0.255
143303,0.478,0.476,0.403,0.639,0.443
145313,0.874,0.556,0.562,0.544,0.545
148943,0.797,0.634,0.444,0.598,0.499
151933,0.683,0.232,0.270,0.668,0.556
223373,0.585,0.356,0.417,0.503,0.582
253973,0.194,0.626,0.442,0.739,0.521
254073,0.640,0.468,0.564,0.627,0.588
287713,0.635,0.771,0.645,0.536,0.432
305413,0.530,0.367,0.434,0.627,0.606
311893,0.418,0.335,0.175,0.629,0.508
327123,0.433,0.329,0.265,0.598,0.651
336343,0.514,0.352,0.405,0.575,0.489
341423,0.864,0.676,0.581,0.532,0.523
343773,0.475,0.489,0.434,0.772,0.541
356663,0.874,0.651,0.454,0.648,0.378
356963,0.533,0.417,0.395,0.639,0.539
376363,0.607,0.518,0.452,0.287,0.495
389153,0.721,0.432,0.505,0.614,0.521
407403,0.154,0.531,0.633,0.689,0.423
615183,0.459,0.436,0.427,0.652,0.421
1907971,0.750,0.424,0.535,0.486,0.604
1916151,0.597,0.693,0.804,0.679,0.163
1925661,0.492,0.228,0.410,0.590,0.508
1937751,0.669,0.443,0.429,0.561,0.645
1938911,0.487,0.279,0.327,0.561,0.695
25687502,0.557,0.710,0.425,0.695,0.521
170939476,0.688,0.441,0.520,0.420,0.400
1940251,0.518,0.417,0.547,0.430,0.512
1972761,0.621,0.335,0.405,0.619,0.606
1979391,0.454,0.306,0.449,0.633,0.510
1983611,0.633,0.788,0.691,0.695,0.404
1984701,0.447,0.306,0.214,0.670,0.664
12661,0.604,0.489,0.366,0.604,0.463
2009991,0.671,0.409,0.429,0.600,0.577
2015301,0.564,0.344,0.358,0.521,0.653
2023641,0.475,0.476,0.527,0.637,0.567
2025281,0.397,0.514,0.483,0.314,0.502
2029191,0.435,0.537,0.716,0.517,0.300
2029971,0.561,0.560,0.371,0.635,0.504
2044751,0.516,0.483,0.400,0.463,0.456
2046991,0.592,0.672,0.378,0.494,0.356
2050661,0.425,0.497,0.417,0.492,0.573
2054511,0.769,0.352,0.405,0.617,0.517
2057421,0.497,0.455,0.444,0.457,0.610
2060631,0.614,0.609,0.403,0.712,0.242
2064501,0.449,0.539,0.483,0.594,0.447
2083821,0.540,0.611,0.691,0.588,0.259
2087371,0.442,0.533,0.466,0.322,0.462
2100521,0.571,0.491,0.630,0.662,0.508
2103221,0.592,0.373,0.332,0.583,0.365
2106161,0.506,0.556,0.677,0.546,0.341
2115091,0.733,0.424,0.579,0.592,0.573
2120621,0.735,0.729,0.535,0.710,0.352
2137251,0.351,0.609,0.537,0.726,0.376
2139211,0.740,0.668,0.493,0.575,0.577
2140521,0.459,0.550,0.332,0.567,0.539
2148071,0.418,0.659,0.616,0.693,0.254
2153241,0.371,0.579,0.704,0.600,0.135
12773,0.554,0.367,0.520,0.594,0.462
965091,0.456,0.363,0.572,0.517,0.655
972651,0.573,0.447,0.444,0.745,0.172
979061,0.650,0.354,0.518,0.559,0.398
979811,0.669,0.445,0.523,0.438,0.393
2153891,0.351,0.571,0.486,0.689,0.742
2155811,0.607,0.325,0.334,0.600,0.441
2156951,0.671,0.335,0.474,0.519,0.437
2168741,0.390,0.396,0.329,0.648,0.580
185508766,0.545,0.693,0.523,0.639,0.439
